"Tile.Size","Prev.Size","Prev.Length","Top.Row","Browse.Time"
0.1,0.5,90,"TC",17.7519877468185
0.3,0.5,90,"TC",13.5023049392736
0.1,0.3,30,"TC",18.0336117738644
0.3,0.3,30,"TC",20.4786144670557
0.1,0.5,30,"TC",20.7803798612988
0.3,0.5,30,"TC",23.4170376202897
0.1,0.3,90,"TC",16.2393538465427
0.3,0.3,90,"TC",22.0149237056586
0.1,0.5,90,"TC",10.5014447867339
0.3,0.5,90,"TC",15.9393535141162
0.1,0.3,30,"TC",22.7215479197496
0.3,0.3,30,"TC",19.577901013789
0.1,0.5,30,"TC",22.557721193782
0.3,0.5,30,"TC",25.4956022691509
0.1,0.3,90,"TC",18.0339094657311
0.3,0.3,90,"TC",21.9813805362584
0.1,0.5,90,"TC",21.0193053686131
0.3,0.5,90,"TC",9.950712537554
0.1,0.3,30,"TC",19.9896671631877
0.3,0.3,30,"TC",22.3430277086349
0.1,0.5,30,"TC",17.8561822667388
0.3,0.5,30,"TC",14.5381327781684
0.1,0.3,90,"TC",16.5432827432954
0.3,0.3,90,"TC",11.3641253612744
0.1,0.5,90,"TC",15.3469931301355
0.3,0.5,90,"TC",12.7933650980116
0.1,0.3,30,"TC",18.6184864277784
0.3,0.3,30,"TC",16.5519147931677
0.1,0.5,30,"TC",21.8440880662168
0.3,0.5,30,"TC",15.9572486228486
0.1,0.3,90,"TC",18.6291308255516
0.3,0.3,90,"TC",20.9620190757826
0.1,0.5,90,"TC",11.3041867904848
0.3,0.5,90,"TC",14.0197681465075
0.1,0.3,30,"TC",18.7998486265676
0.3,0.3,30,"TC",19.2889707643915
0.1,0.5,30,"TC",19.8060612241383
0.3,0.5,30,"TC",17.7553105503247
0.1,0.3,90,"TC",21.305688411147
0.3,0.3,90,"TC",18.7608755042427
0.1,0.5,90,"TC",17.0975059210662
0.3,0.5,90,"TC",15.7775639084145
0.1,0.3,30,"TC",17.4982401898755
0.3,0.3,30,"TC",22.3814521994356
0.1,0.5,30,"TC",16.0422428167312
0.3,0.5,30,"TC",20.655165620834
0.1,0.3,90,"TC",20.8264591327723
0.3,0.3,90,"TC",16.6044664151392
0.1,0.5,90,"TC",14.7579607660533
0.3,0.5,90,"TC",19.6807819713374
0.1,0.3,30,"TC",23.9026204018222
0.3,0.3,30,"TC",19.9298233057615
0.1,0.5,30,"TC",21.9986237829145
0.3,0.5,30,"TC",18.6114793223302
0.1,0.3,90,"TC",15.1285269549384
0.3,0.3,90,"TC",24.7535392965925
0.1,0.5,90,"TC",10.8272552841062
0.3,0.5,90,"TC",17.0400964701931
0.1,0.3,30,"TC",18.9435791493197
0.3,0.3,30,"TC",15.7243213670829
0.1,0.5,30,"TC",14.7815899534525
0.3,0.5,30,"TC",17.2439283004387
0.1,0.3,90,"TC",19.2895123090885
0.3,0.3,90,"TC",18.2874345077324
0.1,0.5,90,"TC",18.3478754824065
0.3,0.5,90,"TC",18.4622670104516
0.1,0.3,30,"TC",19.2453584768172
0.3,0.3,30,"TC",24.7100180405582
0.1,0.5,30,"TC",17.9276329062891
0.3,0.5,30,"TC",21.3418684214018
0.1,0.3,90,"TC",25.2334605036971
0.3,0.3,90,"TC",24.5705385158538
0.1,0.5,90,"TC",16.9274938700255
0.3,0.5,90,"TC",17.4348627842864
0.1,0.3,30,"TC",17.3813975711957
0.3,0.3,30,"TC",16.9126555817792
0.1,0.5,30,"TC",21.0797059108336
0.3,0.5,30,"TC",26.664904474145
0.1,0.3,90,"TC",21.4003608163076
0.3,0.3,90,"TC",19.7801573122797
0.1,0.5,90,"TC",16.309803967729
0.3,0.5,90,"TC",15.8522556447963
0.1,0.3,30,"TC",24.9669139091099
0.3,0.3,30,"TC",20.1592671733366
0.1,0.5,30,"TC",18.3506015584366
0.3,0.5,30,"TC",21.8754880785235
0.1,0.3,90,"TC",20.6156980566616
0.3,0.3,90,"TC",24.3549201279749
0.1,0.5,90,"TC",12.0684669183946
0.3,0.5,90,"TC",19.1599855332657
